A,determinant,B,type_relation
séquelles,du,frottement,r_has_causatif
séquelles,de la,traction,r_has_causatif
séquelles,de la,rotation,r_has_causatif
séquelles,de la,vibration,r_has_causatif
séquelles,du,courant,r_has_causatif
symptômes,d',onde,r_has_causatif
symptômes,de la,rumeur,r_has_causatif
symptômes,du,scandale,r_has_causatif
symptômes,du,décret,r_has_causatif
symptômes,du,vote,r_has_causatif
symptômes,de la,réforme,r_has_causatif
symptômes,de la,sécheresse,r_has_causatif
symptômes,d',inondation,r_has_causatif
symptômes,de la,gelée,r_has_causatif
symptômes,du,tonnerre,r_has_causatif
murmures,d',érosion,r_has_causatif
murmures,du,moteur,r_has_causatif
murmures,du,réveil,r_has_causatif
murmures,du,rappel,r_has_causatif
murmures,d',oubli,r_has_causatif
murmures,du,mensonge,r_has_causatif
murmures,de la,vérité,r_has_causatif
murmures,de la,honte,r_has_causatif
murmures,du,courage,r_has_causatif
murmures,du,doute,r_has_causatif
murmures,d',espoir,r_has_causatif
rumeurs,du,désir,r_has_causatif
rumeurs,du,besoin,r_has_causatif
rumeurs,du,luxe,r_has_causatif
rumeurs,de la,misère,r_has_causatif
rumeurs,de la,famine,r_has_causatif
rumeurs,de la,peste,r_has_causatif
rumeurs,du,remède,r_has_causatif
rumeurs,du,soin,r_has_causatif
rumeurs,du,vaccin,r_has_causatif
rumeurs,du,yoga,r_has_causatif
rumeurs,de la,danse,r_has_causatif
secrets,du,chant,r_has_causatif
secrets,de la,lecture,r_has_causatif
secrets,du,silence,r_has_causatif
secrets,du,fracas,r_has_causatif
secrets,du,sifflement,r_has_causatif
secrets,du,craquement,r_has_causatif
secrets,du,grincement,r_has_causatif
secrets,du,claquement,r_has_causatif
secrets,du,battement,r_has_causatif
secrets,du,tremblement,r_has_causatif
secrets,de la,déchirure,r_has_causatif
aveux,de la,brûlure,r_has_causatif
aveux,de la,gelure,r_has_causatif
aveux,de la,piqûre,r_has_causatif
aveux,de la,morsure,r_has_causatif
aveux,d',égratignure,r_has_causatif
aveux,de la,coupure,r_has_causatif
aveux,du,saignement,r_has_causatif
aveux,du,gonflement,r_has_causatif
aveux,d',irritation,r_has_causatif
aveux,d',allergie,r_has_causatif
regrets,d',intoxication,r_has_causatif
regrets,d',épuisement,r_has_causatif
regrets,d',insomnie,r_has_causatif
regrets,du,cauchemar,r_has_causatif
regrets,d',angoisse,r_has_causatif
regrets,de la,phobie,r_has_causatif
regrets,de la,colère,r_has_causatif
regrets,de la,tristesse,r_has_causatif
regrets,de la,mélancolie,r_has_causatif
regrets,de la,nostalgie,r_has_causatif
regrets,de la,fierté,r_has_causatif
regrets,de la,satisfaction,r_has_causatif
remords,du,ravissement,r_has_causatif
remords,d',émerveillement,r_has_causatif
remords,de la,surprise,r_has_causatif
remords,de la,déception,r_has_causatif
remords,de la,frustration,r_has_causatif
remords,d',impatience,r_has_causatif
remords,d',agacement,r_has_causatif
remords,de la,révolte,r_has_causatif
remords,d',indignation,r_has_causatif
remords,de la,pitié,r_has_causatif
remords,de la,compassion,r_has_causatif
sanglots,d',admiration,r_has_causatif
sanglots,du,respect,r_has_causatif
sanglots,d',obéissance,r_has_causatif
sanglots,de la,liberté,r_has_causatif
sanglots,de la,contrainte,r_has_causatif
sanglots,d',obligation,r_has_causatif
sanglots,du,droit,r_has_causatif
sanglots,du,devoir,r_has_causatif
sanglots,de la,vertu,r_has_causatif
sanglots,du,vice,r_has_causatif
sanglots,du,péché,r_has_causatif
sanglots,du,pardon,r_has_causatif
soupirs,de la,vengeance,r_has_causatif
soupirs,de la,punition,r_has_causatif
soupirs,de la,récompense,r_has_causatif
soupirs,d',honneur,r_has_causatif
soupirs,du,mépris,r_has_causatif
soupirs,de la,gloire,r_has_causatif
soupirs,de la,victoire,r_has_causatif
soupirs,d',échec,r_has_causatif
soupirs,du,success,r_has_causatif
soupirs,du,match,r_has_causatif
soupirs,du,jeu,r_has_causatif
soupirs,du,frottement,r_has_causatif
vertiges,de la,traction,r_has_causatif
vertiges,de la,rotation,r_has_causatif
vertiges,de la,vibration,r_has_causatif
vertiges,du,courant,r_has_causatif
vertiges,d',onde,r_has_causatif
vertiges,de la,rumeur,r_has_causatif
vertiges,du,scandale,r_has_causatif
vertiges,du,décret,r_has_causatif
vertiges,du,vote,r_has_causatif
vertiges,de la,réforme,r_has_causatif
nausées,de la,sécheresse,r_has_causatif
nausées,d',inondation,r_has_causatif
nausées,de la,gelée,r_has_causatif
nausées,du,tonnerre,r_has_causatif
nausées,d',érosion,r_has_causatif
nausées,du,moteur,r_has_causatif
nausées,du,réveil,r_has_causatif
nausées,du,rappel,r_has_causatif
nausées,d',oubli,r_has_causatif
nausées,du,mensonge,r_has_causatif
nausées,de la,vérité,r_has_causatif
aigreurs,de la,honte,r_has_causatif
aigreurs,du,courage,r_has_causatif
aigreurs,du,doute,r_has_causatif
aigreurs,d',espoir,r_has_causatif
aigreurs,du,désir,r_has_causatif
aigreurs,du,besoin,r_has_causatif
aigreurs,du,luxe,r_has_causatif
aigreurs,de la,misère,r_has_causatif
aigreurs,de la,famine,r_has_causatif
aigreurs,de la,peste,r_has_causatif
aigreurs,du,remède,r_has_causatif
courbatures,du,soin,r_has_causatif
courbatures,du,vaccin,r_has_causatif
courbatures,du,yoga,r_has_causatif
courbatures,de la,danse,r_has_causatif
courbatures,du,chant,r_has_causatif
courbatures,de la,lecture,r_has_causatif
courbatures,du,silence,r_has_causatif
courbatures,du,fracas,r_has_causatif
courbatures,du,sifflement,r_has_causatif
courbatures,du,craquement,r_has_causatif
ampoules,du,grincement,r_has_causatif
ampoules,du,claquement,r_has_causatif
ampoules,du,battement,r_has_causatif
ampoules,du,tremblement,r_has_causatif
ampoules,de la,déchirure,r_has_causatif
ampoules,de la,brûlure,r_has_causatif
ampoules,de la,gelure,r_has_causatif
ampoules,de la,piqûre,r_has_causatif
ampoules,de la,morsure,r_has_causatif
ampoules,d',égratignure,r_has_causatif
ampoules,de la,coupure,r_has_causatif
rougeurs,du,saignement,r_has_causatif
rougeurs,du,gonflement,r_has_causatif
rougeurs,d',irritation,r_has_causatif
rougeurs,d',allergie,r_has_causatif
rougeurs,d',intoxication,r_has_causatif
rougeurs,d',épuisement,r_has_causatif
rougeurs,d',insomnie,r_has_causatif
rougeurs,du,cauchemar,r_has_causatif
rougeurs,d',angoisse,r_has_causatif
rougeurs,de la,phobie,r_has_causatif
cernes,de la,colère,r_has_causatif
cernes,de la,tristesse,r_has_causatif
cernes,de la,mélancolie,r_has_causatif
cernes,de la,nostalgie,r_has_causatif
cernes,de la,fierté,r_has_causatif
cernes,de la,satisfaction,r_has_causatif
cernes,du,ravissement,r_has_causatif
cernes,d',émerveillement,r_has_causatif
cernes,de la,surprise,r_has_causatif
cernes,de la,déception,r_has_causatif
cernes,de la,frustration,r_has_causatif
plis,d',impatience,r_has_causatif
plis,d',agacement,r_has_causatif
plis,de la,révolte,r_has_causatif
plis,d',indignation,r_has_causatif
plis,de la,pitié,r_has_causatif
plis,de la,compassion,r_has_causatif
plis,d',admiration,r_has_causatif
plis,du,respect,r_has_causatif
plis,d',obéissance,r_has_causatif
plis,de la,liberté,r_has_causatif
plis,de la,contrainte,r_has_causatif
fêlures,d',obligation,r_has_causatif
fêlures,du,droit,r_has_causatif
fêlures,du,devoir,r_has_causatif
fêlures,de la,vertu,r_has_causatif
fêlures,du,vice,r_has_causatif
fêlures,du,péché,r_has_causatif
fêlures,du,pardon,r_has_causatif
fêlures,de la,vengeance,r_has_causatif
fêlures,de la,punition,r_has_causatif
fêlures,de la,récompense,r_has_causatif
fêlures,d',honneur,r_has_causatif
bris,du,mépris,r_has_causatif
bris,de la,gloire,r_has_causatif
bris,de la,victoire,r_has_causatif
bris,d',échec,r_has_causatif
bris,du,success,r_has_causatif
bris,du,match,r_has_causatif
bris,du,jeu,r_has_causatif
bris,du,frottement,r_has_causatif
bris,de la,traction,r_has_causatif
bris,de la,rotation,r_has_causatif
cassures,de la,vibration,r_has_causatif
cassures,du,courant,r_has_causatif
cassures,d',onde,r_has_causatif
cassures,de la,rumeur,r_has_causatif
cassures,du,scandale,r_has_causatif
cassures,du,décret,r_has_causatif
cassures,du,vote,r_has_causatif
cassures,de la,réforme,r_has_causatif
cassures,de la,sécheresse,r_has_causatif
cassures,d',inondation,r_has_causatif
fuites,de la,gelée,r_has_causatif
fuites,du,tonnerre,r_has_causatif
fuites,d',érosion,r_has_causatif
fuites,du,moteur,r_has_causatif
fuites,du,réveil,r_has_causatif
fuites,du,rappel,r_has_causatif
fuites,d',oubli,r_has_causatif
fuites,du,mensonge,r_has_causatif
fuites,de la,vérité,r_has_causatif
fuites,de la,honte,r_has_causatif
fuites,du,courage,r_has_causatif
coulées,du,doute,r_has_causatif
coulées,d',espoir,r_has_causatif
coulées,du,désir,r_has_causatif
coulées,du,besoin,r_has_causatif
coulées,du,luxe,r_has_causatif
coulées,de la,misère,r_has_causatif
coulées,de la,famine,r_has_causatif
coulées,de la,peste,r_has_causatif
coulées,du,remède,r_has_causatif
coulées,du,soin,r_has_causatif
coulées,du,vaccin,r_has_causatif
glissements,du,yoga,r_has_causatif
glissements,de la,danse,r_has_causatif
glissements,du,chant,r_has_causatif
glissements,de la,lecture,r_has_causatif
glissements,du,silence,r_has_causatif
glissements,du,fracas,r_has_causatif
glissements,du,sifflement,r_has_causatif
glissements,du,craquement,r_has_causatif
glissements,du,grincement,r_has_causatif
glissements,du,claquement,r_has_causatif
glissements,du,battement,r_has_causatif
bonds,du,tremblement,r_has_causatif
bonds,de la,déchirure,r_has_causatif
bonds,de la,brûlure,r_has_causatif
bonds,de la,gelure,r_has_causatif
bonds,de la,piqûre,r_has_causatif
bonds,de la,morsure,r_has_causatif
bonds,d',égratignure,r_has_causatif
bonds,de la,coupure,r_has_causatif
bonds,du,saignement,r_has_causatif
bonds,du,gonflement,r_has_causatif
bonds,d',irritation,r_has_causatif
envols,d',allergie,r_has_causatif
envols,d',intoxication,r_has_causatif
envols,d',épuisement,r_has_causatif
envols,d',insomnie,r_has_causatif
envols,du,cauchemar,r_has_causatif
envols,d',angoisse,r_has_causatif
envols,de la,phobie,r_has_causatif
envols,de la,colère,r_has_causatif
envols,de la,tristesse,r_has_causatif
envols,de la,mélancolie,r_has_causatif
envols,de la,nostalgie,r_has_causatif
chants,de la,fierté,r_has_causatif
chants,de la,satisfaction,r_has_causatif
chants,du,ravissement,r_has_causatif
chants,d',émerveillement,r_has_causatif
chants,de la,surprise,r_has_causatif
chants,de la,déception,r_has_causatif
chants,de la,frustration,r_has_causatif
chants,d',impatience,r_has_causatif
chants,d',agacement,r_has_causatif
chants,de la,révolte,r_has_causatif
chants,d',indignation,r_has_causatif
appels,de la,pitié,r_has_causatif
appels,de la,compassion,r_has_causatif
appels,d',admiration,r_has_causatif
appels,du,respect,r_has_causatif
appels,d',obéissance,r_has_causatif
appels,de la,liberté,r_has_causatif
appels,de la,contrainte,r_has_causatif
appels,d',obligation,r_has_causatif
appels,du,droit,r_has_causatif
appels,du,devoir,r_has_causatif
appels,de la,vertu,r_has_causatif
silences,du,vice,r_has_causatif
silences,du,péché,r_has_causatif
silences,du,pardon,r_has_causatif
silences,de la,vengeance,r_has_causatif
silences,de la,punition,r_has_causatif
silences,de la,récompense,r_has_causatif
silences,d',honneur,r_has_causatif
silences,du,mépris,r_has_causatif
silences,de la,gloire,r_has_causatif
silences,de la,victoire,r_has_causatif
silences,d',échec,r_has_causatif
lueurs,du,success,r_has_causatif
lueurs,du,match,r_has_causatif
lueurs,du,jeu,r_has_causatif
lueurs,du,frottement,r_has_causatif
lueurs,de la,traction,r_has_causatif
lueurs,de la,rotation,r_has_causatif
lueurs,de la,vibration,r_has_causatif
lueurs,du,courant,r_has_causatif
lueurs,d',onde,r_has_causatif
lueurs,de la,rumeur,r_has_causatif
lueurs,du,scandale,r_has_causatif
